Label,wid_x,wid_y,wew_x,wew_y,seed_x,seed_y,trkl_x,trkl_y,trkl_z,trkl_px,trkl_py,trkl_pz,E/p,h4_41,h4_42,h4_43,h4_44,h4_45,h4_46,gpz
0,17.69113898,13.89395305,2.846644356,1.889723357,26.73,5.07,27.68489,8.855962,1896.8563,0.5386926,0.13912466,49.847492,1.0021515,-9999,-9999,-9999,-9999,-9999,-9999,48.155952
0,9.915281904,10.8803277,2.702478093,1.452152073,15.67,-0.46,21.853642,2.8312893,1896.8507,0.18209226,0.05462963,50.524372,0.9826888,-9999,-9999,-9999,-9999,-9999,-9999,79.88064
0,9.784953997,11.02643973,1.637712077,2.590317458,-0.92,16.13,3.944504,16.983082,1896.8024,0.24234752,-0.08865013,50.48629,0.9465261,-9999,-9999,-9999,-9999,-9999,-9999,75.71755
0,11.97877254,10.39499786,1.740757656,1.917660642,4.61,16.13,6.9597445,17.630589,1896.816,0.334397,0.05366659,50.533188,1.0087612,-9999,-9999,-9999,-9999,-9999,-9999,79.54069
0,11.82606634,10.2348006,1.982912509,1.71259897,15.67,5.07,14.655711,8.204347,1896.834,-0.007295328,0.010018417,35.018612,-9999,-9999,-9999,-9999,-9999,-9999,-9999,57.281162
0,12.32707365,10.45125747,6.135527457,1.62010204,15.67,10.6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,62.547405
0,12.12030543,11.31097087,3.849720917,2.309112898,10.14,5.07,15.828838,8.636968,1896.8303,0.36049432,-0.19347532,47.558315,1.0856159,-9999,-9999,-9999,-9999,-9999,-9999,34.588978
0,10.28093264,8.697178853,1.596355093,2.313297674,21.2,10.6,25.453268,11.662212,1896.8578,0.35000223,-0.080143936,50.275387,1.004529,-9999,-9999,-9999,-9999,-9999,-9999,64.959595
0,11.1897128,10.0875143,2.428307058,2.202949698,4.61,16.13,5.99478,17.488836,1896.8057,0.30877385,-0.062319204,50.215305,1.0620904,-9999,-9999,-9999,-9999,-9999,-9999,70.73354
0,7.872174057,9.611378555,1.413383169,1.545545857,26.73,5.07,29.982164,8.40284,1896.856,0.68390983,0.1332365,48.855576,1.0031835,-9999,-9999,-9999,-9999,-9999,-9999,28.788918
0,11.682339,11.79084123,1.61518048,1.542035082,-0.92,10.6,3.3955808,13.456473,1896.8146,0.18178998,-0.07957072,50.408817,0.992811,-9999,-9999,-9999,-9999,-9999,-9999,72.161575
0,11.24093323,8.818936836,5.256486987,1.918308712,21.2,10.6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,51.054344
0,10.74446164,10.24860417,2.238617993,2.222652689,10.14,10.6,15.326807,11.802389,1896.839,0.35529122,-0.09750023,51.998703,1.0609077,-9999,-9999,-9999,-9999,-9999,-9999,65.973015
0,7.243150757,6.385493977,1.8509265,1.431542713,21.2,-11.52,24.2874,-7.1482544,1859.7938,1.1295836,-0.23285444,37.34256,1.0275426,-9999,-9999,-9999,-9999,-9999,-9999,9.9973755
0,13.65946324,7.487933226,10.91973949,1.457765002,21.2,10.6,22.678915,13.441484,1896.8452,1.1368387,0.24241352,47.013027,1.8302063,-9999,-9999,-9999,-9999,-9999,-9999,29.4516
0,11.04612363,9.69941962,2.409994192,1.648211507,4.61,5.07,10.188923,7.410586,1896.832,0.34521037,0.06864257,49.56368,1.0295693,-9999,-9999,-9999,-9999,-9999,-9999,36.67153
0,9.753400454,11.16000634,2.597872104,1.712435361,15.67,5.07,18.925257,7.8451147,1896.8444,0.40357736,-0.07099334,49.645702,1.0747879,-9999,-9999,-9999,-9999,-9999,-9999,42.08519
0,10.06326821,10.15925871,2.38383664,1.614437174,10.14,-5.99,15.271637,-1.9738224,1859.8281,0.57630795,-0.16360648,49.57932,-9999,-9999,-9999,-9999,-9999,-9999,-9999,47.04841
0,6.887060331,8.532975253,2.36778067,2.117479458,-45.16,-0.46,-38.250443,0.005629596,1896.7573,-4.274491,-0.79022914,49.81695,-9999,-9999,-9999,-9999,-9999,-9999,-9999,47.04841
0,11.89380791,11.52440659,1.724862706,1.57051,10.14,5.07,12.8193445,7.811396,1896.8322,0.2655461,0.002271136,50.42671,0.989299,-9999,-9999,-9999,-9999,-9999,-9999,79.05557
0,8.846027128,9.534482759,1.717680582,2.07759669,10.14,5.07,12.152297,6.3406906,1896.8363,0.42919397,-0.12481663,50.023777,0.99113995,-9999,-9999,-9999,-9999,-9999,-9999,44.67126
0,9.512046386,7.511526088,1.934373819,1.486292213,-0.92,5.07,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,28.003082
0,15.24278384,6.280728579,4.07146624,1.525364459,43.32,5.07,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,28.003082
0,10.06357963,12.20024277,2.332699991,2.303234892,4.61,16.13,10.239227,17.419516,1896.8109,0.37202176,-0.037425943,50.139343,1.0114633,-9999,-9999,-9999,-9999,-9999,-9999,50.65769
0,9.751281246,5.855258821,2.486967686,2.020951943,26.73,16.13,30.853476,21.130362,1896.8522,1.5655999,0.31773326,44.510838,1.0019592,-9999,-9999,-9999,-9999,-9999,-9999,10.864821
0,10.19288145,9.69941962,1.519619012,1.605948717,15.67,-0.46,19.099133,3.6218836,1896.8385,0.2579023,0.05791321,50.269993,1.004008,-9999,-9999,-9999,-9999,-9999,-9999,75.245705
0,9.707626718,8.295,1.730444284,2.461684051,15.67,10.6,17.84424,11.368968,1896.8397,0.5896477,0.14896908,49.273827,1.0362548,-9999,-9999,-9999,-9999,-9999,-9999,28.446236
0,10.48879344,9.810880835,2.12864146,1.632656545,4.61,5.07,10.112624,9.580437,1896.8196,0.25785205,-0.080928564,50.627728,0.99497336,-9999,-9999,-9999,-9999,-9999,-9999,72.947525
0,10.86780549,10.83267241,1.729318367,2.895598122,15.67,21.66,19.722845,22.24817,1896.8221,0.48024687,0.11116842,49.97653,1.0271838,-9999,-9999,-9999,-9999,-9999,-9999,56.018116
0,9.337697826,9.979957792,1.546691994,1.727423626,21.2,10.6,24.171728,14.956341,1896.8347,0.41672444,-0.004287005,49.78776,1.008488,-9999,-9999,-9999,-9999,-9999,-9999,42.222794
0,9.561937565,7.880225251,2.91901775,1.545628464,21.2,-0.46,21.671703,1.5696286,1859.8188,0.3445782,-0.05580348,50.23488,0.98743075,-9999,-9999,-9999,-9999,-9999,-9999,68.2176
0,11.31341821,11.02358238,3.005472932,1.604746433,10.14,16.13,11.967759,18.827951,1896.8188,0.41422504,0.059528638,50.01071,1.268521,-9999,-9999,-9999,-9999,-9999,-9999,73.85407
0,11.56588774,6.697738015,1.717613581,2.85997308,21.2,27.19,24.995964,27.570604,1896.8208,1.0585074,0.37710923,46.471855,1.0395155,-9999,-9999,-9999,-9999,-9999,-9999,15.326442
0,9.741307596,10.31873373,1.966985904,1.824742757,15.67,-5.99,17.91301,-2.0923944,1859.8369,0.65635663,-0.15465838,48.41184,1.0290178,-9999,-9999,-9999,-9999,-9999,-9999,25.099209
0,10.22108718,10.75812579,2.989703886,1.968303241,10.14,-0.46,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,71.34193
0,8.194026171,9.781832048,2.095487102,2.123984646,76.5,32.72,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,6.31965
0,10.90085501,11.60628037,1.913803898,2.377369766,15.67,10.6,20.599169,11.7893305,1896.8369,0.5318363,-0.16730538,49.995373,0.9997741,-9999,-9999,-9999,-9999,-9999,-9999,44.10204
0,10.14297105,9.183439529,2.154416604,1.847003816,26.73,5.07,28.172327,6.7643595,1896.8478,0.45457762,-0.07659633,50.19774,0.9997894,-9999,-9999,-9999,-9999,-9999,-9999,57.63283
0,10.61777776,8.728314417,2.155764613,2.015504084,10.14,10.6,15.254016,15.734837,1896.827,0.4887153,0.06803321,49.970604,1.0322292,-9999,-9999,-9999,-9999,-9999,-9999,52.345387
0,11.4406584,10.59768459,2.12587756,1.644692002,4.61,10.6,10.080287,12.674172,1896.8229,0.24084654,-0.044343043,50.16555,1.0317576,-9999,-9999,-9999,-9999,-9999,-9999,65.17693
0,7.701422965,11.95422783,1.433771828,1.656174055,26.73,21.66,29.828384,24.646538,1896.845,0.85666764,0.20619193,48.076084,1.011789,-9999,-9999,-9999,-9999,-9999,-9999,17.397629
0,10.05424656,8.891128834,1.944062787,1.964815384,21.2,-0.46,24.089914,3.3965738,1896.8585,0.93302554,-0.045916464,48.40752,1.0429955,-9999,-9999,-9999,-9999,-9999,-9999,20.750912
0,10.30430154,8.407662379,3.4592324,2.312516108,4.61,16.13,7.229319,17.089838,1896.8136,0.48435292,0.22899178,48.936703,1.1027216,-9999,-9999,-9999,-9999,-9999,-9999,27.650583
0,9.269455515,5.927140905,2.006957083,2.605784676,26.73,-0.46,30.953499,0.20266807,1859.8059,0.8252117,-0.05370874,47.793526,1.0207627,-9999,-9999,-9999,-9999,-9999,-9999,20.028728
0,9.467043316,8.485569468,1.417764594,1.455622356,26.73,5.07,29.229681,8.387869,1896.8699,1.055024,0.08727939,45.86521,0.9189629,-9999,-9999,-9999,-9999,-9999,-9999,19.799435
0,13.40143893,9.574742065,4.258289379,2.093415832,26.73,16.13,27.872042,17.37516,1896.8492,0.39604193,0.05113704,33.92586,1.1748881,-9999,-9999,-9999,-9999,-9999,-9999,47.101624
0,8.233837875,7.852851038,2.816766871,1.760431552,15.67,5.07,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,29.064964
0,10.3305905,4.606451997,3.296359001,1.637092029,70.97,5.07,70.73515,10.013268,1896.9695,0.3540899,0.01390349,5.2679796,0.97509307,-9999,-9999,-9999,-9999,-9999,-9999,29.064964
0,11.2261639,9.749749832,2.999256516,1.89377518,15.67,5.07,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,51.303288
0,11.06,11.32585152,4.396226694,2.539257917,15.67,10.6,20.726912,11.825435,1896.8346,0.6358302,-0.20470525,49.33937,1.1916269,-9999,-9999,-9999,-9999,-9999,-9999,34.62106
0,9.579621812,10.1586077,1.638917338,1.671080006,10.14,16.13,13.82791,18.334826,1896.8234,0.33011848,0.050041664,49.777596,1.0093212,-9999,-9999,-9999,-9999,-9999,-9999,50.851517
0,15.84285883,11.40966509,12.14994359,2.460559445,21.2,10.6,23.682323,11.42523,1896.8647,1.2806194,-0.19521554,46.34088,1.3954985,-9999,-9999,-9999,-9999,-9999,-9999,16.382662
0,12.0170631,13.22840525,3.230594293,1.933413936,15.67,10.6,20.658104,12.269675,1896.8372,0.6120937,0.05485855,48.47016,1.3906952,-9999,-9999,-9999,-9999,-9999,-9999,53.030464
0,10.25296249,12.5936779,1.887647706,1.809573627,10.14,10.6,11.947393,14.384199,1896.8297,0.31959066,0.052732676,50.00945,1.0087105,-9999,-9999,-9999,-9999,-9999,-9999,52.018944
0,9.899932525,10.52094939,1.528226988,2.084173405,21.2,16.13,25.48174,17.417282,1896.8488,0.47082925,-0.03547136,49.8141,1.0374827,-9999,-9999,-9999,-9999,-9999,-9999,57.50158
0,11.0036926,11.09364726,3.680298054,2.53445995,10.14,10.6,11.412204,11.540878,1896.831,0.4368994,-0.05197436,50.134407,1.2429578,-9999,-9999,-9999,-9999,-9999,-9999,68.2158
0,13.42780367,11.10499002,1.990835311,2.171141967,15.67,-0.46,21.0822,4.446579,1896.8403,0.4822067,-0.026007732,47.500504,2.10688,-9999,-9999,-9999,-9999,-9999,-9999,72.44524
0,11.09830838,11.04787502,2.50551427,2.298893141,4.61,5.07,10.35382,6.083271,1896.8292,0.31030053,0.03647148,50.172363,0.9958201,-9999,-9999,-9999,-9999,-9999,-9999,64.085846
0,13.31346298,7.254895982,5.971793846,3.002969061,15.67,5.07,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,15.04839
0,11.81088189,10.93760353,1.840991345,1.908816558,10.14,-0.46,14.936697,0.9169246,1859.8363,0.25292575,-0.041403484,50.514523,0.9753609,-9999,-9999,-9999,-9999,-9999,-9999,79.30019
0,9.131033116,8.127406967,1.41214743,1.432834345,10.14,5.07,13.580513,9.047137,1896.8285,0.6245865,0.059944883,49.50797,0.985835,-9999,-9999,-9999,-9999,-9999,-9999,31.32347
0,14.96030171,15.90469628,1.622928443,2.277873493,10.14,21.66,13.646276,22.662695,1896.8112,0.49792996,0.12856682,49.916943,1.0017251,-9999,-9999,-9999,-9999,-9999,-9999,52.22602
0,11.16007529,11.31086848,3.666948138,1.586571654,4.61,-0.46,6.671951,2.439869,1859.858,0.35118246,0.06289407,49.78506,1.1586164,-9999,-9999,-9999,-9999,-9999,-9999,51.656372
0,11.37071223,9.914018968,2.45864081,2.743628658,10.14,5.07,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,46.124477
0,12.48858774,9.169554046,2.192336758,2.334103886,10.14,10.6,11.566855,11.723426,1896.8296,0.41541922,0.07984906,49.96882,1.0350649,-9999,-9999,-9999,-9999,-9999,-9999,55.195972
0,8.494222209,8.031599214,1.567364185,2.284730287,54.38,16.13,56.953545,17.403238,1896.8892,1.9578738,0.048593782,41.92636,1.0069952,-9999,-9999,-9999,-9999,-9999,-9999,10.147581
0,11.36596628,10.41840112,4.100265972,1.749113044,15.67,5.07,16.421041,8.616009,1896.847,0.48920938,-0.022597816,49.96214,-9999,-9999,-9999,-9999,-9999,-9999,-9999,48.55586
0,8.731545261,7.951879135,2.00824826,2.017071143,10.14,-0.46,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,31.225601
0,7.288330674,8.034172043,2.870232607,1.855936337,48.85,-0.46,47.287674,1.440079,1859.7212,1.9139758,-0.046671193,45.48174,1.0190759,-9999,-9999,-9999,-9999,-9999,-9999,31.225601
0,21.0312144,15.74907364,8.031610206,5.377227263,48.85,5.07,51.132248,9.811298,1896.8695,2.1441298,0.12883131,33.91504,0.9918227,-9999,-9999,-9999,-9999,-9999,-9999,5.7779517
0,6.570619095,6.776743918,1.513110289,2.112419857,70.97,5.07,72.119385,9.678636,1896.8784,2.8005176,0.055563126,42.57056,1.017899,-9999,-9999,-9999,-9999,-9999,-9999,5.440289
0,9.195952914,8.367569465,1.637758361,2.866405853,10.14,16.13,12.450691,21.834934,1896.8201,0.47525066,0.18514974,49.35121,1.0139046,-9999,-9999,-9999,-9999,-9999,-9999,35.860283
0,10.12995108,9.399192637,1.383402886,1.58464572,15.67,16.13,19.675585,18.042793,1896.8353,0.19540136,0.023161585,50.205574,0.9791821,-9999,-9999,-9999,-9999,-9999,-9999,64.0643
0,8.837943187,11.08651828,2.952561203,2.055998373,4.61,5.07,9.0877695,10.272228,1896.8284,0.5333868,-0.034256957,49.677876,1.0741001,-9999,-9999,-9999,-9999,-9999,-9999,28.51855
0,10.48310652,10.8275084,3.166208458,1.929756516,21.2,10.6,27.501577,12.131815,1896.8357,0.8656853,0.32787204,46.373318,1.0902013,-9999,-9999,-9999,-9999,-9999,-9999,20.396406
